user,City,Country,Time (days),City-Country
nehagupta,"Houston, TX",United States,3,"Houston, TX, United States"
nehagupta,Kyoto,Japan,17,"Kyoto, Japan"
nehagupta,Liberia,Costa Rica,7,"Liberia, Costa Rica"
nehagupta,Playa del Carmen,Mexico,8,"Playa del Carmen, Mexico"
nehagupta,Tokyo,Japan,6,"Tokyo, Japan"
nehagupta,"Ubud, Bali",Indonesia,17,"Ubud, Bali, Indonesia"
neilsteel,Belgrade,Serbia,29,"Belgrade, Serbia"
neilsteel,Bucharest,Romania,29,"Bucharest, Romania"
neilsteel,Chiang Mai,Thailand,125,"Chiang Mai, Thailand"
neilsteel,Colombo,Sri Lanka,53,"Colombo, Sri Lanka"
neilsteel,Hanoi,Vietnam,19,"Hanoi, Vietnam"
neilsteel,Hong Kong,Hong Kong,3,"Hong Kong, Hong Kong"
neilsteel,Istanbul,Turkey,29,"Istanbul, Turkey"
neilsteel,Kota Kinabalu,Malaysia,7,"Kota Kinabalu, Malaysia"
neilsteel,Malacca,Malaysia,4,"Malacca, Malaysia"
neilsteel,Manila,Philippines,261,"Manila, Philippines"
neilsteel,Sarajevo,Bosnia,29,"Sarajevo, Bosnia"
neilsteel,Siem Reap,Cambodia,28,"Siem Reap, Cambodia"
neilsteel,Sihanoukville,Cambodia,10,"Sihanoukville, Cambodia"
neilsteel,Singapore,Singapore,11,"Singapore, Singapore"
neilsteel,Sofia,Bulgaria,27,"Sofia, Bulgaria"
neilsteel,Tbilisi,Georgia,51,"Tbilisi, Georgia"
neilsteel,Tehran,Iran,9,"Tehran, Iran"
neilsteel,"Ubud, Bali",Indonesia,63,"Ubud, Bali, Indonesia"
neilsteel,Yangon,Myanmar,16,"Yangon, Myanmar"
neilsteel,Yerevan,Armenia,90,"Yerevan, Armenia"
neilsteel,Yogyakarta,Indonesia,5,"Yogyakarta, Indonesia"
nerdontour,Auckland,New Zealand,18,"Auckland, New Zealand"
nerdontour,Bangkok,Thailand,15,"Bangkok, Thailand"
nerdontour,Berlin,Germany,1,"Berlin, Germany"
nerdontour,Cairns,Australia,2,"Cairns, Australia"
nerdontour,Darwin,Australia,1,"Darwin, Australia"
nerdontour,"Denpasar, Bali",Indonesia,29,"Denpasar, Bali, Indonesia"
nerdontour,"George Town, Penang",Malaysia,83,"George Town, Penang, Malaysia"
nerdontour,Hong Kong,Hong Kong,3,"Hong Kong, Hong Kong"
nerdontour,Katowice,Poland,331,"Katowice, Poland"
nerdontour,Kota Kinabalu,Malaysia,60,"Kota Kinabalu, Malaysia"
nerdontour,Kraków,Poland,2,"Kraków, Poland"
nerdontour,Kuala Lumpur,Malaysia,298,"Kuala Lumpur, Malaysia"
nerdontour,Kyoto,Japan,31,"Kyoto, Japan"
nerdontour,Lodz,Poland,2,"Lodz, Poland"
nerdontour,Luton,United Kingdom,7,"Luton, United Kingdom"
nerdontour,Melbourne,Australia,11,"Melbourne, Australia"
nerdontour,"Naha, Okinawa",Japan,7,"Naha, Okinawa, Japan"
nerdontour,Naples,Italy,4,"Naples, Italy"
nerdontour,Perth,Australia,12,"Perth, Australia"
nerdontour,Rome,Italy,6,"Rome, Italy"
nerdontour,Singapore,Singapore,3,"Singapore, Singapore"
nerdontour,Sliema,Malta,5,"Sliema, Malta"
nerdontour,Sydney,Australia,158,"Sydney, Australia"
nerdontour,"Tenerife, Canary Islands",Spain,91,"Tenerife, Canary Islands, Spain"
nerdontour,Tokyo,Japan,13,"Tokyo, Japan"
nerdontour,Warsaw,Poland,4,"Warsaw, Poland"
nerdtravels,Bangkok,Thailand,4,"Bangkok, Thailand"
nerdtravels,Brisbane,Australia,119,"Brisbane, Australia"
nerdtravels,Chiang Mai,Thailand,105,"Chiang Mai, Thailand"
nerdtravels,Goa,India,5,"Goa, India"
nerdtravels,Kuala Lumpur,Malaysia,2,"Kuala Lumpur, Malaysia"
nerdtravels,Singapore,Singapore,1,"Singapore, Singapore"
nerkat,Bangkok,Thailand,29,"Bangkok, Thailand"
nerko,Bangkok,Thailand,8,"Bangkok, Thailand"
nerko,Chiang Mai,Thailand,8,"Chiang Mai, Thailand"
nerko,Melbourne,Australia,10,"Melbourne, Australia"
nerko,Phuket,Thailand,17,"Phuket, Thailand"
nethunter,Amsterdam,Netherlands,14,"Amsterdam, Netherlands"
nethunter,Athens,Greece,12,"Athens, Greece"
nethunter,Barcelona,Spain,4,"Barcelona, Spain"
nethunter,Basel,Switzerland,1,"Basel, Switzerland"
nethunter,Batumi,Georgia,6,"Batumi, Georgia"
nethunter,Belgrade,Serbia,347,"Belgrade, Serbia"
nethunter,Berlin,Germany,7,"Berlin, Germany"
nethunter,Budapest,Hungary,2,"Budapest, Hungary"
nethunter,"Chicago, IL",United States,1,"Chicago, IL, United States"
nethunter,Dublin,Ireland,20,"Dublin, Ireland"
nethunter,Helsinki,Finland,1,"Helsinki, Finland"
nethunter,Istanbul,Turkey,1,"Istanbul, Turkey"
nethunter,Kiev,Ukraine,33,"Kiev, Ukraine"
nethunter,Kraków,Poland,5,"Kraków, Poland"
nethunter,Larnaca,Cyprus,11,"Larnaca, Cyprus"
nethunter,"Las Palmas, Canary Islands",Spain,28,"Las Palmas, Canary Islands, Spain"
nethunter,Lisbon,Portugal,4,"Lisbon, Portugal"
nethunter,London,United Kingdom,5,"London, United Kingdom"
nethunter,"Louisville, KY",United States,4,"Louisville, KY, United States"
nethunter,Madrid,Spain,4,"Madrid, Spain"
nethunter,"Minneapolis, MN",United States,5,"Minneapolis, MN, United States"
nethunter,Moscow,Russia,65,"Moscow, Russia"
nethunter,Mykonos,Greece,9,"Mykonos, Greece"
nethunter,"New York City, NY",United States,2,"New York City, NY, United States"
nethunter,Paris,France,6,"Paris, France"
nethunter,Prague,Czechia,28,"Prague, Czechia"
nethunter,Riga,Latvia,35,"Riga, Latvia"
nethunter,Rome,Italy,5,"Rome, Italy"
nethunter,Saint Petersburg,Russia,7,"Saint Petersburg, Russia"
nethunter,Stockholm,Sweden,1,"Stockholm, Sweden"
nethunter,Tallinn,Estonia,5,"Tallinn, Estonia"
nethunter,Tbilisi,Georgia,7,"Tbilisi, Georgia"
nethunter,Tel Aviv,Israel,189,"Tel Aviv, Israel"
nethunter,Vancouver,Canada,62,"Vancouver, Canada"
nethunter,Vienna,Austria,18,"Vienna, Austria"
nethunter,Zurich,Switzerland,8,"Zurich, Switzerland"
nevilhulspas,Chiang Mai,Thailand,63,"Chiang Mai, Thailand"
nevilhulspas,Leiden,Netherlands,461,"Leiden, Netherlands"
nevilhulspas,"Ubud, Bali",Indonesia,45,"Ubud, Bali, Indonesia"
nevslu,Abu Dhabi,United Arab Emirates,4,"Abu Dhabi, United Arab Emirates"
nevslu,Amsterdam,Netherlands,2,"Amsterdam, Netherlands"
nevslu,Athens,Greece,30,"Athens, Greece"
nevslu,Bangkok,Thailand,28,"Bangkok, Thailand"
nevslu,Barcelona,Spain,172,"Barcelona, Spain"
nevslu,Berlin,Germany,3,"Berlin, Germany"
nevslu,Brussels,Belgium,1,"Brussels, Belgium"
nevslu,Burgas,Bulgaria,9,"Burgas, Bulgaria"
nevslu,Cannes,France,4,"Cannes, France"
nevslu,Casablanca,Morocco,1,"Casablanca, Morocco"
nevslu,Cologne,Germany,2,"Cologne, Germany"
nevslu,Dubai,United Arab Emirates,4,"Dubai, United Arab Emirates"
nevslu,Dublin,Ireland,9,"Dublin, Ireland"
nevslu,Gdansk,Poland,366,"Gdansk, Poland"
nevslu,Istanbul,Turkey,7,"Istanbul, Turkey"
nevslu,Lisbon,Portugal,3,"Lisbon, Portugal"
nevslu,London,United Kingdom,4,"London, United Kingdom"
nevslu,Luxembourg,Luxembourg,5,"Luxembourg, Luxembourg"
nevslu,Montego Bay,Jamaica,9,"Montego Bay, Jamaica"
nevslu,Phuket,Thailand,13,"Phuket, Thailand"
nevslu,Rimini,Italy,6,"Rimini, Italy"
nevslu,Santo Domingo,Dominican Republic,207,"Santo Domingo, Dominican Republic"
nevslu,"Seminyak, Bali",Indonesia,16,"Seminyak, Bali, Indonesia"
nevslu,Sliema,Malta,7,"Sliema, Malta"
nevslu,Tunis,Tunisia,8,"Tunis, Tunisia"
nevslu,Vienna,Austria,5,"Vienna, Austria"
nevslu,Zurich,Switzerland,30,"Zurich, Switzerland"
newyam,Agadir,Morocco,14,"Agadir, Morocco"
newyam,Amman,Jordan,57,"Amman, Jordan"
newyam,Amsterdam,Netherlands,6,"Amsterdam, Netherlands"
newyam,Antalya,Turkey,10,"Antalya, Turkey"
newyam,Bangkok,Thailand,3,"Bangkok, Thailand"
newyam,Bristol,United Kingdom,9,"Bristol, United Kingdom"
newyam,Casablanca,Morocco,39,"Casablanca, Morocco"
newyam,Doha,Qatar,1,"Doha, Qatar"
newyam,Dubai,United Arab Emirates,14,"Dubai, United Arab Emirates"
newyam,Frankfurt,Germany,2,"Frankfurt, Germany"
newyam,Glasgow,United Kingdom,11,"Glasgow, United Kingdom"
newyam,Hiroshima,Japan,3,"Hiroshima, Japan"
newyam,Hong Kong,Hong Kong,5,"Hong Kong, Hong Kong"
newyam,"Honolulu, Hawaii",United States,11,"Honolulu, Hawaii, United States"
newyam,Kuala Lumpur,Malaysia,26,"Kuala Lumpur, Malaysia"
newyam,Langkawi,Malaysia,6,"Langkawi, Malaysia"
newyam,London,United Kingdom,15,"London, United Kingdom"
newyam,"Los Angeles, CA",United States,11,"Los Angeles, CA, United States"
newyam,Marrakesh,Morocco,14,"Marrakesh, Morocco"
newyam,Milan,Italy,3,"Milan, Italy"
newyam,Munich,Germany,2,"Munich, Germany"
newyam,"New York City, NY",United States,6,"New York City, NY, United States"
newyam,Osaka,Japan,3,"Osaka, Japan"
newyam,Paris,France,4,"Paris, France"
newyam,"Phoenix, AZ",United States,2,"Phoenix, AZ, United States"
newyam,Phuket,Thailand,7,"Phuket, Thailand"
newyam,"Seminyak, Bali",Indonesia,10,"Seminyak, Bali, Indonesia"
newyam,Seoul,South Korea,7,"Seoul, South Korea"
newyam,Singapore,Singapore,3,"Singapore, Singapore"
newyam,Tokyo,Japan,9,"Tokyo, Japan"
newyam,"Tucson, AZ",United States,1,"Tucson, AZ, United States"
newyam,"Washington, DC",United States,3,"Washington, DC, United States"
newyam,Zurich,Switzerland,831,"Zurich, Switzerland"
ngalaby,Amsterdam,Netherlands,7,"Amsterdam, Netherlands"
ngalaby,Berlin,Germany,4,"Berlin, Germany"
ngalaby,Bruges,Belgium,4,"Bruges, Belgium"
ngalaby,Brussels,Belgium,3,"Brussels, Belgium"
ngalaby,Cairo,Egypt,42,"Cairo, Egypt"
ngalaby,Chiang Mai,Thailand,50,"Chiang Mai, Thailand"
ngalaby,Dahab,Egypt,66,"Dahab, Egypt"
ngalaby,"Denver, CO",United States,26,"Denver, CO, United States"
ngalaby,Hannover,Germany,1,"Hannover, Germany"
ngalaby,Hvar,Croatia,4,"Hvar, Croatia"
ngalaby,Istanbul,Turkey,34,"Istanbul, Turkey"
ngalaby,Ko Lanta,Thailand,6,"Ko Lanta, Thailand"
ngalaby,Krabi,Thailand,3,"Krabi, Thailand"
ngalaby,Mostar,Bosnia,3,"Mostar, Bosnia"
ngalaby,Phuket,Thailand,5,"Phuket, Thailand"
ngalaby,Split,Croatia,37,"Split, Croatia"
ngfar,Barcelona,Spain,11,"Barcelona, Spain"
ngfar,Budapest,Hungary,28,"Budapest, Hungary"
ngfar,Paris,France,4,"Paris, France"
ngfar,Prague,Czechia,8,"Prague, Czechia"
ngfar,Warsaw,Poland,9,"Warsaw, Poland"
ngg971,Berlin,Germany,25,"Berlin, Germany"
ngg971,Buenos Aires,Argentina,26,"Buenos Aires, Argentina"
ngg971,Copenhagen,Denmark,22,"Copenhagen, Denmark"
ngg971,Medellín,Colombia,29,"Medellín, Colombia"
ngg971,Vancouver,Canada,21,"Vancouver, Canada"
ngophotographer,Bath,United Kingdom,3,"Bath, United Kingdom"
ngophotographer,Coventry,United Kingdom,2,"Coventry, United Kingdom"
ngophotographer,Liverpool,United Kingdom,17,"Liverpool, United Kingdom"
ngophotographer,London,United Kingdom,30,"London, United Kingdom"
ngophotographer,Northampton,United Kingdom,3,"Northampton, United Kingdom"
ngophotographer,Reading,United Kingdom,3,"Reading, United Kingdom"
ngophotographer,Singapore,Singapore,47,"Singapore, Singapore"
nic221,Bangkok,Thailand,8,"Bangkok, Thailand"
nic221,"Boston, MA",United States,118,"Boston, MA, United States"
nic221,Budapest,Hungary,87,"Budapest, Hungary"
nic221,Chiang Mai,Thailand,52,"Chiang Mai, Thailand"
nic221,"Los Angeles, CA",United States,27,"Los Angeles, CA, United States"
nic221,Mexico City,Mexico,6,"Mexico City, Mexico"
nic221,"Monterey, CA",United States,28,"Monterey, CA, United States"
nic221,Oaxaca,Mexico,140,"Oaxaca, Mexico"
nic221,"Omaha, NE",United States,22,"Omaha, NE, United States"
nic221,"Portland, OR",United States,42,"Portland, OR, United States"
nic221,"San Diego, CA",United States,26,"San Diego, CA, United States"
nic221,"San Francisco, CA",United States,19,"San Francisco, CA, United States"
nic221,"Seattle, WA",United States,193,"Seattle, WA, United States"
nic221,"Tucson, AZ",United States,1306,"Tucson, AZ, United States"
nickdanforth,"Austin, TX",United States,180,"Austin, TX, United States"
nickdanforth,Bangkok,Thailand,39,"Bangkok, Thailand"
nickdanforth,Barcelona,Spain,7,"Barcelona, Spain"
nickdanforth,Beijing,China,210,"Beijing, China"
nickdanforth,Berlin,Germany,1,"Berlin, Germany"
nickdanforth,"Boise, ID",United States,11,"Boise, ID, United States"
nickdanforth,"Boston, MA",United States,2,"Boston, MA, United States"
nickdanforth,Bratislava,Slovakia,11,"Bratislava, Slovakia"
nickdanforth,Budapest,Hungary,110,"Budapest, Hungary"
nickdanforth,"Canggu, Bali",Indonesia,20,"Canggu, Bali, Indonesia"
nickdanforth,Chiang Mai,Thailand,939,"Chiang Mai, Thailand"
nickdanforth,"Chicago, IL",United States,5,"Chicago, IL, United States"
nickdanforth,"Colorado Springs, CO",United States,41,"Colorado Springs, CO, United States"
nickdanforth,Doha,Qatar,2,"Doha, Qatar"
nickdanforth,Dublin,Ireland,12,"Dublin, Ireland"
nickdanforth,Edinburgh,United Kingdom,1,"Edinburgh, United Kingdom"
nickdanforth,"George Town, Penang",Malaysia,11,"George Town, Penang, Malaysia"
nickdanforth,Guanajuato,Mexico,3,"Guanajuato, Mexico"
nickdanforth,Guangzhou,China,3,"Guangzhou, China"
nickdanforth,Hangzhou,China,3,"Hangzhou, China"
nickdanforth,Hong Kong,Hong Kong,2,"Hong Kong, Hong Kong"
nickdanforth,"Jacksonville, FL",United States,4,"Jacksonville, FL, United States"
nickdanforth,Ko Lanta,Thailand,261,"Ko Lanta, Thailand"
nickdanforth,Kosice,Slovakia,4,"Kosice, Slovakia"
nickdanforth,Kuala Lumpur,Malaysia,34,"Kuala Lumpur, Malaysia"
nickdanforth,"Las Vegas, NV",United States,7,"Las Vegas, NV, United States"
nickdanforth,London,United Kingdom,10,"London, United Kingdom"
nickdanforth,"Los Angeles, CA",United States,9,"Los Angeles, CA, United States"
nickdanforth,Manila,Philippines,8,"Manila, Philippines"
nickdanforth,Marrakesh,Morocco,27,"Marrakesh, Morocco"
nickdanforth,Melbourne,Australia,70,"Melbourne, Australia"
nickdanforth,Mexico City,Mexico,3,"Mexico City, Mexico"
nickdanforth,"New York City, NY",United States,2,"New York City, NY, United States"
nickdanforth,Pai,Thailand,2,"Pai, Thailand"
nickdanforth,Paris,France,23,"Paris, France"
nickdanforth,Pattaya,Thailand,1,"Pattaya, Thailand"
nickdanforth,Phuket,Thailand,2,"Phuket, Thailand"
nickdanforth,"Portland, OR",United States,67,"Portland, OR, United States"
nickdanforth,Prague,Czechia,37,"Prague, Czechia"
nickdanforth,"San Francisco, CA",United States,2,"San Francisco, CA, United States"
nickdanforth,"Seattle, WA",United States,14,"Seattle, WA, United States"
nickdanforth,Singapore,Singapore,6,"Singapore, Singapore"
nickdanforth,Toronto,Canada,5,"Toronto, Canada"
nickdanforth,Vienna,Austria,2,"Vienna, Austria"
nickmcguire,Amsterdam,Netherlands,4,"Amsterdam, Netherlands"
nickmcguire,London,United Kingdom,18,"London, United Kingdom"
nickmcguire,"Miami, FL",United States,13,"Miami, FL, United States"
nickmcguire,Montreal,Canada,31,"Montreal, Canada"
nickmcguire,"Portland, OR",United States,3,"Portland, OR, United States"
nickmcguire,"Seattle, WA",United States,4,"Seattle, WA, United States"
nickmcguire,Toronto,Canada,7,"Toronto, Canada"
nickmcguire,Vancouver,Canada,7,"Vancouver, Canada"
nickpellant,Amsterdam,Netherlands,4,"Amsterdam, Netherlands"
nickpellant,Athens,Greece,10,"Athens, Greece"
nickpellant,Bangkok,Thailand,13,"Bangkok, Thailand"
nickpellant,Barcelona,Spain,4,"Barcelona, Spain"
nickpellant,Bari,Italy,5,"Bari, Italy"
nickpellant,Bath,United Kingdom,8,"Bath, United Kingdom"
nickpellant,Belfast,United Kingdom,334,"Belfast, United Kingdom"
nickpellant,Birmingham,United Kingdom,3,"Birmingham, United Kingdom"
nickpellant,Bristol,United Kingdom,2,"Bristol, United Kingdom"
nickpellant,Brussels,Belgium,2,"Brussels, Belgium"
nickpellant,Bucharest,Romania,8,"Bucharest, Romania"
nickpellant,Budapest,Hungary,4,"Budapest, Hungary"
nickpellant,Buenos Aires,Argentina,6,"Buenos Aires, Argentina"
nickpellant,Cancun,Mexico,2,"Cancun, Mexico"
nickpellant,Chiang Mai,Thailand,17,"Chiang Mai, Thailand"
nickpellant,Copenhagen,Denmark,4,"Copenhagen, Denmark"
nickpellant,Cordoba,Argentina,3,"Cordoba, Argentina"
nickpellant,Delhi,India,3,"Delhi, India"
nickpellant,Dubai,United Arab Emirates,6,"Dubai, United Arab Emirates"
nickpellant,Edinburgh,United Kingdom,20,"Edinburgh, United Kingdom"
nickpellant,Florianopolis,Brazil,16,"Florianopolis, Brazil"
nickpellant,Gili Air,Indonesia,2,"Gili Air, Indonesia"
nickpellant,Goa,India,7,"Goa, India"
nickpellant,Havana,Cuba,7,"Havana, Cuba"
nickpellant,Ho Chi Minh City,Vietnam,8,"Ho Chi Minh City, Vietnam"
nickpellant,Istanbul,Turkey,5,"Istanbul, Turkey"
nickpellant,Jaipur,India,3,"Jaipur, India"
nickpellant,Jodhpur,India,2,"Jodhpur, India"
nickpellant,Kiev,Ukraine,49,"Kiev, Ukraine"
nickpellant,Ko Lanta,Thailand,14,"Ko Lanta, Thailand"
nickpellant,Ko Pha Ngan,Thailand,6,"Ko Pha Ngan, Thailand"
nickpellant,Ko Samui,Thailand,7,"Ko Samui, Thailand"
nickpellant,Ko Tao,Thailand,2,"Ko Tao, Thailand"
nickpellant,Kochi,India,4,"Kochi, India"
nickpellant,Kraków,Poland,5,"Kraków, Poland"
nickpellant,Lisbon,Portugal,24,"Lisbon, Portugal"
nickpellant,London,United Kingdom,392,"London, United Kingdom"
nickpellant,Madrid,Spain,5,"Madrid, Spain"
nickpellant,Manchester,United Kingdom,4,"Manchester, United Kingdom"
nickpellant,Marrakesh,Morocco,7,"Marrakesh, Morocco"
nickpellant,Marseille,France,4,"Marseille, France"
nickpellant,Milan,Italy,1,"Milan, Italy"
nickpellant,"New York City, NY",United States,12,"New York City, NY, United States"
nickpellant,"Orlando, FL",United States,2,"Orlando, FL, United States"
nickpellant,Oxford,United Kingdom,1,"Oxford, United Kingdom"
nickpellant,Paris,France,151,"Paris, France"
nickpellant,Prague,Czechia,8,"Prague, Czechia"
nickpellant,Riga,Latvia,4,"Riga, Latvia"
nickpellant,Rio de Janeiro,Brazil,7,"Rio de Janeiro, Brazil"
nickpellant,"Sanur, Bali",Indonesia,1,"Sanur, Bali, Indonesia"
nickpellant,"Seminyak, Bali",Indonesia,8,"Seminyak, Bali, Indonesia"
nickpellant,Shrewsbury,United Kingdom,463,"Shrewsbury, United Kingdom"
nickpellant,Stockholm,Sweden,4,"Stockholm, Sweden"
nickpellant,Tallinn,Estonia,3,"Tallinn, Estonia"
nickpellant,Tokyo,Japan,19,"Tokyo, Japan"
nickpellant,Trento,Italy,2,"Trento, Italy"
nickpellant,Tulum,Mexico,7,"Tulum, Mexico"
nickpellant,"Ubud, Bali",Indonesia,4,"Ubud, Bali, Indonesia"
nickpellant,Utrecht,Netherlands,2,"Utrecht, Netherlands"
nickpellant,Verona,Italy,1,"Verona, Italy"
nickpellant,Vilnius,Lithuania,4,"Vilnius, Lithuania"
nickpellant,Warsaw,Poland,5,"Warsaw, Poland"
nickpellant,Zurich,Switzerland,1,"Zurich, Switzerland"
nickswider,Ahmedabad,India,7,"Ahmedabad, India"
nickswider,Amsterdam,Netherlands,1,"Amsterdam, Netherlands"
nickswider,Athens,Greece,10,"Athens, Greece"
nickswider,Barcelona,Spain,6,"Barcelona, Spain"
nickswider,"Boston, MA",United States,1198,"Boston, MA, United States"
nickswider,Brussels,Belgium,2,"Brussels, Belgium"
nickswider,Dresden,Germany,1,"Dresden, Germany"
nickswider,Dubai,United Arab Emirates,2,"Dubai, United Arab Emirates"
nickswider,Frankfurt,Germany,1,"Frankfurt, Germany"
nickswider,Liberia,Costa Rica,5,"Liberia, Costa Rica"
nickswider,Lisbon,Portugal,2,"Lisbon, Portugal"
nickswider,London,United Kingdom,2,"London, United Kingdom"
nickswider,"Milwaukee, WI",United States,1,"Milwaukee, WI, United States"
nickswider,Monaco,Monaco,1,"Monaco, Monaco"
nickswider,Montego Bay,Jamaica,9,"Montego Bay, Jamaica"
nickswider,Nice,France,1,"Nice, France"
nickswider,Paris,France,6,"Paris, France"
nickswider,Prague,Czechia,25,"Prague, Czechia"
nickswider,Reykjavik,Iceland,2,"Reykjavik, Iceland"
nickswider,Tunis,Tunisia,66,"Tunis, Tunisia"
nickswider,"Washington, DC",United States,190,"Washington, DC, United States"
nickswider,Windsor,Canada,6,"Windsor, Canada"
nickswider,Zurich,Switzerland,2,"Zurich, Switzerland"
nickyborry,Bangkok,Thailand,71,"Bangkok, Thailand"
nickyborry,Casablanca,Morocco,416,"Casablanca, Morocco"
nickyborry,Cebu,Philippines,50,"Cebu, Philippines"
nickyborry,Ho Chi Minh City,Vietnam,59,"Ho Chi Minh City, Vietnam"
nickyborry,Kuala Lumpur,Malaysia,16,"Kuala Lumpur, Malaysia"
nickyborry,Lisbon,Portugal,152,"Lisbon, Portugal"
nickyborry,London,United Kingdom,59,"London, United Kingdom"
nickyborry,Mexico City,Mexico,8,"Mexico City, Mexico"
nickyborry,Montevideo,Uruguay,121,"Montevideo, Uruguay"
nickyborry,Montreal,Canada,219,"Montreal, Canada"
nickyborry,"New York City, NY",United States,59,"New York City, NY, United States"
nickyborry,Paris,France,347,"Paris, France"
nickyborry,Riga,Latvia,108,"Riga, Latvia"
nickyborry,"San Francisco, CA",United States,50,"San Francisco, CA, United States"
nickyborry,"Ubud, Bali",Indonesia,29,"Ubud, Bali, Indonesia"
nickyborry,Vilnius,Lithuania,103,"Vilnius, Lithuania"
nickyborry,Warsaw,Poland,91,"Warsaw, Poland"
nicolas,Brussels,Belgium,60,"Brussels, Belgium"
nicolas,"Canggu, Bali",Indonesia,163,"Canggu, Bali, Indonesia"
nicolas,"Las Palmas, Canary Islands",Spain,4,"Las Palmas, Canary Islands, Spain"
nicolas,Singapore,Singapore,12,"Singapore, Singapore"
nicolaslaurent,"Canggu, Bali",Indonesia,30,"Canggu, Bali, Indonesia"
nicolaslaurent,Paris,France,40,"Paris, France"
nicolasmlv,Amsterdam,Netherlands,1,"Amsterdam, Netherlands"
nicolasmlv,Dublin,Ireland,5,"Dublin, Ireland"
nicolasmlv,London,United Kingdom,188,"London, United Kingdom"
nicolasmlv,Madrid,Spain,4,"Madrid, Spain"
nicolasmlv,Panama City,Panama,10,"Panama City, Panama"
nicolasmlv,Rennes,France,4190,"Rennes, France"
nicolasmlv,"Tenerife, Canary Islands",Spain,9,"Tenerife, Canary Islands, Spain"
nicolastupecabet,Antigua,Guatemala,2,"Antigua, Guatemala"
nicolastupecabet,Avignon,France,3,"Avignon, France"
nicolastupecabet,Barcelona,Spain,327,"Barcelona, Spain"
nicolastupecabet,Calgary,Canada,5,"Calgary, Canada"
nicolastupecabet,Copenhagen,Denmark,1,"Copenhagen, Denmark"
nicolastupecabet,"Dallas, TX",United States,2,"Dallas, TX, United States"
nicolastupecabet,Geneva,Switzerland,8,"Geneva, Switzerland"
nicolastupecabet,Hamburg,Germany,1,"Hamburg, Germany"
nicolastupecabet,Hong Kong,Hong Kong,3,"Hong Kong, Hong Kong"
nicolastupecabet,Lausanne,Switzerland,1,"Lausanne, Switzerland"
nicolastupecabet,London,United Kingdom,15,"London, United Kingdom"
nicolastupecabet,Mexico City,Mexico,5,"Mexico City, Mexico"
nicolastupecabet,Paris,France,4840,"Paris, France"
nicolastupecabet,Puebla,Mexico,1,"Puebla, Mexico"
nicolastupecabet,"San Francisco, CA",United States,7,"San Francisco, CA, United States"
nicolastupecabet,"Santa Barbara, CA",United States,4,"Santa Barbara, CA, United States"
nicolastupecabet,Strasbourg,France,11,"Strasbourg, France"
nicolastupecabet,Tokyo,Japan,16,"Tokyo, Japan"
nicolastupecabet,Toulouse,France,9,"Toulouse, France"
nicolastupecabet,Tulum,Mexico,4,"Tulum, Mexico"
