Original name,City,Lat,Lon,Country,ISO2,ISO3,Population
Xai,Xai,20.6923,101.9847,Laos,LA,LAO,
Irig,Irig,45.1001,19.8603,Serbia,RS,SRB,
Kretinga,Kretinga,55.8888,21.2445,Lithuania,LT,LTU,
Ar Rustāq,Ar Rustaq,23.3908,57.4244,Oman,OM,OMN,
Majdanpek,Majdanpek,44.4228,21.9358,Serbia,RS,SRB,
Kriva Palanka,Kriva Palanka,42.2009,22.3324,Macedonia,MK,MKD,
Danilovgrad,Danilovgrad,42.5472,19.1053,Montenegro,ME,MNE,
Delčevo,Delcevo,41.9654,22.7763,Macedonia,MK,MKD,
Ogre,Ogre,56.8113,24.6113,Latvia,LV,LVA,
Buka,Buka,-5.4308,154.6706,Papua New Guinea,PG,PNG,
Makedonska Kamenica,Makedonska Kamenica,42.0208,22.5876,Macedonia,MK,MKD,
Satupa‘itea,Satupa`itea,-13.7659,-172.3269,Samoa,WS,WSM,
Otuke,Otuke,2.5004,33.5007,Uganda,UG,UGA,
Ruma,Ruma,45.0079,19.8171,Serbia,RS,SRB,
Samtse,Samtse,26.899,89.0995,Bhutan,BT,BTN,
Skrīveri,Skriveri,56.6485,25.1195,Latvia,LV,LVA,
Sveti Nikole,Sveti Nikole,41.8667,21.9411,Macedonia,MK,MKD,
Qax,Qax,41.4183,46.9204,Azerbaijan,AZ,AZE,
Cidade Velha,Cidade Velha,14.9167,-23.6167,Cabo Verde,CV,CPV,
Asau,Asau,-13.5196,-172.6378,Samoa,WS,WSM,
Hacıqabul,Haciqabul,40.0387,48.9429,Azerbaijan,AZ,AZE,
Thaba-Tseka,Thaba-Tseka,-29.522,28.6084,Lesotho,LS,LSO,
Trakai,Trakai,54.6399,24.936,Lithuania,LT,LTU,
Hrib-Loški Potok,Hrib-Loski Potok,45.7011,14.5911,Slovenia,SI,SVN,
Gjilan,Gjilan,42.4689,21.4633,Kosovo,XK,XKS,
Birštonas,Birstonas,54.6048,24.0311,Lithuania,LT,LTU,
Nikšić,Niksic,42.775,18.9583,Montenegro,ME,MNE,
Valandovo,Valandovo,41.3174,22.56,Macedonia,MK,MKD,
Beverley,Beverley,53.8333,-0.4167,United Kingdom,GB,GBR,
Lakatoro,Lakatoro,-16.1056,167.4189,Vanuatu,VU,VUT,
Irvine,Irvine,55.6,-4.6667,United Kingdom,GB,GBR,
Bauska,Bauska,56.4079,24.1944,Latvia,LV,LVA,
Utena,Utena,55.4976,25.5992,Lithuania,LT,LTU,
Şūr,Sur,22.5667,59.5289,Oman,OM,OMN,
Tauragė,Taurage,55.2522,22.2897,Lithuania,LT,LTU,
Daşkəsən,Daskasan,40.5239,46.0819,Azerbaijan,AZ,AZE,
Plungė,Plunge,55.9077,21.8456,Lithuania,LT,LTU,
Silistra,Silistra,44.1167,27.2667,Bulgaria,BG,BGR,
Alibunar,Alibunar,45.0789,20.9682,Serbia,RS,SRB,
Dolneni,Dolneni,41.4258,21.454,Macedonia,MK,MKD,
Safotu,Safotu,-13.4513,-172.4018,Samoa,WS,WSM,
Kəlbəcər,Kalbacar,40.1098,46.0445,Azerbaijan,AZ,AZE,
Šilutė,Silute,55.3453,21.4733,Lithuania,LT,LTU,
Kobilje,Kobilje,46.6847,16.3978,Slovenia,SI,SVN,
Vladimirci,Vladimirci,44.6158,19.7843,Serbia,RS,SRB,
Vailoa,Vailoa,-13.7555,-172.307,Samoa,WS,WSM,
Baldone,Baldone,56.7445,24.4008,Latvia,LV,LVA,
Ardahan,Ardahan,41.1087,42.7022,Turkey,TR,TUR,
Espargos,Espargos,16.7578,-22.9417,Cabo Verde,CV,CPV,
Preiļi,Preili,56.294,26.7248,Latvia,LV,LVA,
Vilkaviškis,Vilkaviskis,54.648,23.0305,Lithuania,LT,LTU,
Kranjska Gora,Kranjska Gora,46.4839,13.7894,Slovenia,SI,SVN,
Amuru,Amuru,2.8139,31.9387,Uganda,UG,UGA,
Iecava,Iecava,56.5977,24.2076,Latvia,LV,LVA,
Şırnak,Sirnak,37.5139,42.4543,Turkey,TR,TUR,
Kilmarnock,Kilmarnock,55.6333,-4.5333,United Kingdom,GB,GBR,
Rosoman,Rosoman,41.5167,21.9458,Macedonia,MK,MKD,
Priekuļi,Priekuli,57.3115,25.3571,Latvia,LV,LVA,
Buabidi,Buabidi,8.4746,-81.6983,Panama,PA,PAN,
Plav,Plav,42.5969,19.9456,Montenegro,ME,MNE,
Gusinje,Gusinje,42.5619,19.8339,Montenegro,ME,MNE,
Kapan,Kapan,39.2075,46.4058,Armenia,AM,ARM,
Shtërpcë,Shterpce,42.2394,21.0272,Kosovo,XK,XKS,
Telšiai,Telsiai,55.9831,22.2343,Lithuania,LT,LTU,
Kėdainiai,Kedainiai,55.2878,23.9727,Lithuania,LT,LTU,
Ribeira Brava,Ribeira Brava,16.6158,-24.2983,Cabo Verde,CV,CPV,
Qobustan,Qobustan,40.5336,48.9282,Azerbaijan,AZ,AZE,
Ibrā’,Ibra',22.6906,58.5334,Oman,OM,OMN,
Tofol,Tofol,5.3261,163.0083,"Micronesia, Federated States Of",FM,FSM,
Žetale,Zetale,46.275,15.7939,Slovenia,SI,SVN,
Xocalı,Xocali,39.913,46.7903,Azerbaijan,AZ,AZE,
Şuşa,Susa,39.7601,46.7499,Azerbaijan,AZ,AZE,
Tutin,Tutin,42.99,20.3334,Serbia,RS,SRB,
Zelenikovo,Zelenikovo,41.8841,21.5885,Macedonia,MK,MKD,
Resen,Resen,41.0893,21.0109,Macedonia,MK,MKD,
Babušnica,Babusnica,43.068,22.4115,Serbia,RS,SRB,
Xocavənd,Xocavand,39.795,47.1117,Azerbaijan,AZ,AZE,
Sørvágur,Sorvagur,62.0717,-7.3066,Faroe Islands,FO,FRO,
Kaišiadorys,Kaisiadorys,54.8653,24.4682,Lithuania,LT,LTU,
Brus,Brus,43.3846,21.0289,Serbia,RS,SRB,
Tukums,Tukums,56.9676,23.1555,Latvia,LV,LVA,
Şahbuz,Sahbuz,39.4072,45.5739,Azerbaijan,AZ,AZE,
Dobele,Dobele,56.6237,23.2751,Latvia,LV,LVA,
Hvannasund,Hvannasund,62.2962,-6.5204,Faroe Islands,FO,FRO,
Nida,Nida,55.3086,20.9965,Lithuania,LT,LTU,
Prienai,Prienai,54.636,23.9458,Lithuania,LT,LTU,
Kratovo,Kratovo,42.0784,22.1807,Macedonia,MK,MKD,
Eiði,Eidhi,62.2995,-7.0924,Faroe Islands,FO,FRO,
Ukmergė,Ukmerge,55.2494,24.7636,Lithuania,LT,LTU,
Akmenė,Akmene,56.25,22.75,Lithuania,LT,LTU,
Massakory,Massakory,12.996,15.7293,Chad,TD,TCD,
Kalvarija,Kalvarija,54.4172,23.2283,Lithuania,LT,LTU,
Šalovci,Salovci,46.825,16.2981,Slovenia,SI,SVN,
Osečina,Osecina,44.3728,19.601,Serbia,RS,SRB,
Ebebiyín,Ebebiyin,2.1511,11.3353,Equatorial Guinea,GQ,GNQ,
Buba,Buba,11.5889,-14.9958,Guinea-Bissau,GW,GNB,
Al Ḩazm,Al Hazm,16.1641,44.7769,Yemen,YE,YEM,
Mogila,Mogila,41.1083,21.3786,Macedonia,MK,MKD,
Nakapiripirit,Nakapiripirit,1.9167,34.7833,Uganda,UG,UGA,
Pehčevo,Pehcevo,41.7623,22.8892,Macedonia,MK,MKD,
Khaşab,Khasab,26.1799,56.2477,Oman,OM,OMN,
Barentu,Barentu,15.1058,37.5907,Eritrea,ER,ERI,
Radviliškis,Radviliskis,55.8111,23.5411,Lithuania,LT,LTU,
Leposaviq,Leposaviq,43.1039,20.8028,Kosovo,XK,XKS,
Veliko Gradište,Veliko Gradiste,44.7638,21.5163,Serbia,RS,SRB,
Bangar,Bangar,4.7086,115.0717,Brunei,BN,BRN,
Viļāni,Vilani,56.5505,26.9298,Latvia,LV,LVA,
Pili,Pili,13.7177,123.7448,Philippines,PH,PHL,
Burco,Burco,9.5221,45.5336,Somalia,SO,SOM,
Kučevo,Kucevo,44.4767,21.6712,Serbia,RS,SRB,
Līgatne,Ligatne,57.2379,25.0436,Latvia,LV,LVA,
Koceljeva,Koceljeva,44.4687,19.8214,Serbia,RS,SRB,
Oyrarbakki,Oyrarbakki,62.2079,-6.9997,Faroe Islands,FO,FRO,
Arta,Arta,11.5264,42.8519,Djibouti,DJ,DJI,
Temerin,Temerin,45.4095,19.8911,Serbia,RS,SRB,
Vestmanna,Vestmanna,62.1548,-7.169,Faroe Islands,FO,FRO,
Berovo,Berovo,41.7031,22.8578,Macedonia,MK,MKD,
Porkeri,Porkeri,61.4814,-6.745,Faroe Islands,FO,FRO,
Kazlų Rūda,Kazlu Ruda,54.7497,23.495,Lithuania,LT,LTU,
Raseiniai,Raseiniai,55.3797,23.1239,Lithuania,LT,LTU,
Mojkovac,Mojkovac,42.9639,19.5825,Montenegro,ME,MNE,
Gadžin Han,Gadzin Han,43.2223,22.0333,Serbia,RS,SRB,
Roja,Roja,57.5015,22.8088,Latvia,LV,LVA,
Līvāni,Livani,56.3567,26.1761,Latvia,LV,LVA,
Lapovo,Lapovo,44.1877,21.0969,Serbia,RS,SRB,
Opovo,Opovo,45.0522,20.4313,Serbia,RS,SRB,
Kyankwanzi,Kyankwanzi,1.1987,31.8062,Uganda,UG,UGA,
Ropaži,Ropazi,56.9747,24.6329,Latvia,LV,LVA,
São João dos Angolares,Sao Joao dos Angolares,0.1342,6.6494,Sao Tome And Principe,ST,STP,
Hvalba,Hvalba,61.6024,-6.9606,Faroe Islands,FO,FRO,
Šilalė,Silale,55.4898,22.1869,Lithuania,LT,LTU,
Šakiai,Sakiai,54.9534,23.0478,Lithuania,LT,LTU,
Bayburt,Bayburt,40.2563,40.2229,Turkey,TR,TUR,
Šalčininkai,Salcininkai,54.3086,25.3868,Lithuania,LT,LTU,
Pljevlja,Pljevlja,43.3522,19.3542,Montenegro,ME,MNE,
Sal Rei,Sal Rei,16.1761,-22.9172,Cabo Verde,CV,CPV,
Grobiņa,Grobina,56.5358,21.1747,Latvia,LV,LVA,
Smārde,Smarde,56.9533,23.3387,Latvia,LV,LVA,
Joniškis,Joniskis,56.2394,23.6154,Lithuania,LT,LTU,
Pasvalys,Pasvalys,56.0625,24.3997,Lithuania,LT,LTU,
Kajaani,Kajaani,64.2333,27.6833,Finland,FI,FIN,
Zubin Potok,Zubin Potok,42.9144,20.6897,Kosovo,XK,XKS,
Skuodas,Skuodas,56.2706,21.5321,Lithuania,LT,LTU,
Ntchisi,Ntchisi,-13.3753,34.0036,Malawi,MW,MWI,
Talsi,Talsi,57.2465,22.5876,Latvia,LV,LVA,
Xékong,Xekong,15.3503,106.7286,Laos,LA,LAO,
Trashi Yangtse,Trashi Yangtse,27.6116,91.498,Bhutan,BT,BTN,
Širvintos,Sirvintos,55.044,24.9545,Lithuania,LT,LTU,
Bistrica ob Sotli,Bistrica ob Sotli,46.0589,15.6642,Slovenia,SI,SVN,
Goz Beïda,Goz Beida,12.2248,21.4103,Chad,TD,TCD,
Krāslava,Kraslava,55.8969,27.172,Latvia,LV,LVA,
Pilsrundāle,Pilsrundale,56.4181,24.0162,Latvia,LV,LVA,
Sumba,Sumba,61.4055,-6.709,Faroe Islands,FO,FRO,
Mērsrags,Mersrags,57.3364,23.1235,Latvia,LV,LVA,
Rokiškis,Rokiskis,55.9587,25.5947,Lithuania,LT,LTU,
Jurbarkas,Jurbarkas,55.0756,22.7642,Lithuania,LT,LTU,
Kvívík,Kvivik,62.1186,-7.0737,Faroe Islands,FO,FRO,
Tērvete,Tervete,56.4798,23.3902,Latvia,LV,LVA,
Karbinci,Karbinci,41.8176,22.2353,Macedonia,MK,MKD,
Kelmė,Kelme,55.6301,22.9349,Lithuania,LT,LTU,
Mālpils,Malpils,57.0101,24.9578,Latvia,LV,LVA,
Demir Hisar,Demir Hisar,41.221,21.203,Macedonia,MK,MKD,
Kupiškis,Kupiskis,55.8401,24.9803,Lithuania,LT,LTU,
Biržai,Birzai,56.1986,24.7521,Lithuania,LT,LTU,
Solčava,Solcava,46.4194,14.6936,Slovenia,SI,SVN,
Moussoro,Moussoro,13.6414,16.4894,Chad,TD,TCD,
Pagėgiai,Pagegiai,55.1379,21.9138,Lithuania,LT,LTU,
Rūjiena,Rujiena,57.8961,25.3342,Latvia,LV,LVA,
Cetinje,Cetinje,42.3922,18.9225,Montenegro,ME,MNE,
Koknese,Koknese,56.6516,25.4364,Latvia,LV,LVA,
Saldus,Saldus,56.6666,22.4935,Latvia,LV,LVA,
Pļaviņas,Plavinas,56.6177,25.7194,Latvia,LV,LVA,
Ragana,Ragana,57.1821,24.7056,Latvia,LV,LVA,
Auce,Auce,56.4611,22.9028,Latvia,LV,LVA,
Limbaži,Limbazi,57.513,24.724,Latvia,LV,LVA,
Pakruojis,Pakruojis,55.9789,23.8551,Lithuania,LT,LTU,
Ludza,Ludza,56.5396,27.7189,Latvia,LV,LVA,
Cesvaine,Cesvaine,56.9675,26.3076,Latvia,LV,LVA,
Koné,Kone,-21.0667,164.8667,New Caledonia,NC,NCL,
Aizpute,Aizpute,56.7211,21.6016,Latvia,LV,LVA,
Lazdijai,Lazdijai,54.2333,23.5147,Lithuania,LT,LTU,
Zalingei,Zalingei,12.9092,23.4706,Sudan,SD,SDN,
Sandavágur,Sandavagur,62.0537,-7.1498,Faroe Islands,FO,FRO,
Hodoš,Hodos,46.8233,16.3342,Slovenia,SI,SVN,
Konče,Konce,41.4951,22.3836,Macedonia,MK,MKD,
Rankovce,Rankovce,42.1686,22.1166,Macedonia,MK,MKD,
Kuldīga,Kuldiga,56.969,21.968,Latvia,LV,LVA,
Lozovo,Lozovo,41.7839,21.9056,Macedonia,MK,MKD,
Švenčionys,Svencionys,55.133,26.1595,Lithuania,LT,LTU,
Kandava,Kandava,57.0389,22.7724,Latvia,LV,LVA,
Andrijevica,Andrijevica,42.7339,19.7919,Montenegro,ME,MNE,
Smiltene,Smiltene,57.4242,25.9017,Latvia,LV,LVA,
Anykščiai,Anyksciai,55.5246,25.1066,Lithuania,LT,LTU,
Zarasai,Zarasai,55.7322,26.2512,Lithuania,LT,LTU,
Molėtai,Moletai,55.2247,25.4169,Lithuania,LT,LTU,
Balvi,Balvi,57.1287,27.27,Latvia,LV,LVA,
Hov,Hov,61.5068,-6.7599,Faroe Islands,FO,FRO,
Salacgrīva,Salacgriva,57.7531,24.359,Latvia,LV,LVA,
Rietavas,Rietavas,55.7271,21.9234,Lithuania,LT,LTU,
Ilūkste,Ilukste,55.9779,26.2978,Latvia,LV,LVA,
Sala,Sala,56.5047,25.7618,Latvia,LV,LVA,
Nwoya,Nwoya,2.6342,32.0011,Uganda,UG,UGA,
Brocēni,Broceni,56.6789,22.5694,Latvia,LV,LVA,
Varakļāni,Varaklani,56.6091,26.7547,Latvia,LV,LVA,
Salto del Guairá,Salto del Guaira,-24.0625,-54.3069,Paraguay,PY,PRY,
Saleaula,Saleaula,-13.4489,-172.3352,Samoa,WS,WSM,
Žagubica,Zagubica,44.1979,21.7902,Serbia,RS,SRB,
Kocēni,Koceni,57.5198,25.3404,Latvia,LV,LVA,
Trgovište,Trgoviste,42.3514,22.0921,Serbia,RS,SRB,
Sola,Sola,-13.8761,167.5517,Vanuatu,VU,VUT,
Jaunpils,Jaunpils,56.7314,23.0125,Latvia,LV,LVA,
Gulbene,Gulbene,57.1734,26.7527,Latvia,LV,LVA,
Rostuša,Rostusa,41.61,20.6,Macedonia,MK,MKD,
Ķegums,Kegums,56.7455,24.725,Latvia,LV,LVA,
Madona,Madona,56.851,26.2184,Latvia,LV,LVA,
Gospić,Gospic,44.5461,15.3747,Croatia,HR,HRV,
Rauna,Rauna,57.3337,25.6085,Latvia,LV,LVA,
Semera,Semera,11.7956,41.0086,Ethiopia,ET,ETH,
Gradsko,Gradsko,41.5775,21.9428,Macedonia,MK,MKD,
Ambrolauri,Ambrolauri,42.5211,43.1622,Georgia,GE,GEO,
Ignalina,Ignalina,55.3406,26.1605,Lithuania,LT,LTU,
Priekule,Priekule,56.4458,21.5939,Latvia,LV,LVA,
Demir Kapija,Demir Kapija,41.4061,22.2463,Macedonia,MK,MKD,
Viðareiði,Vidhareidhi,62.36,-6.5313,Faroe Islands,FO,FRO,
Burtnieki,Burtnieki,57.6949,25.275,Latvia,LV,LVA,
Änew,Anew,37.8875,58.516,Turkmenistan,TM,TKM,
Masunga,Masunga,-20.6245,27.4488,Botswana,BW,BWA,
Haddington,Haddington,55.9333,-2.7667,United Kingdom,GB,GBR,
Kostel,Kostel,45.5084,14.9101,Slovenia,SI,SVN,
Xızı,Xizi,40.9085,49.0748,Azerbaijan,AZ,AZE,
Mūrmuiža,Murmuiza,57.4731,25.4917,Latvia,LV,LVA,
Hermansverk,Hermansverk,61.1833,6.85,Norway,NO,NOR,
Prijepolje,Prijepolje,43.3903,19.6506,Serbia,RS,SRB,
Trongsa,Trongsa,27.5026,90.5072,Bhutan,BT,BTN,
Aglona,Aglona,56.1327,27.0068,Latvia,LV,LVA,
Sandur,Sandur,61.8344,-6.8171,Faroe Islands,FO,FRO,
Kirkintilloch,Kirkintilloch,55.9167,-4.1667,United Kingdom,GB,GBR,
Nīca,Nica,56.3456,21.0646,Latvia,LV,LVA,
Valka,Valka,57.7767,26.0118,Latvia,LV,LVA,
Zilupe,Zilupe,56.386,28.1218,Latvia,LV,LVA,
Alūksne,Aluksne,57.4216,27.0466,Latvia,LV,LVA,
Aknīste,Akniste,56.1615,25.7482,Latvia,LV,LVA,
Vecumnieki,Vecumnieki,56.6061,24.5223,Latvia,LV,LVA,
El Fula,El Fula,11.712,28.3462,Sudan,SD,SDN,
Zhemgang,Zhemgang,27.2169,90.6579,Bhutan,BT,BTN,
Porto Novo,Porto Novo,17.0254,-25.0666,Cabo Verde,CV,CPV,
Damongo,Damongo,9.083,-1.8188,Ghana,GH,GHA,
Strenči,Strenci,57.6269,25.6919,Latvia,LV,LVA,
Loja,Loja,57.1534,24.6433,Latvia,LV,LVA,
Tanjung Selor,Tanjung Selor,2.8375,117.3653,Indonesia,ID,IDN,
Skrunda,Skrunda,56.6775,22.0165,Latvia,LV,LVA,
Lieģi,Liegi,56.5797,21.3338,Latvia,LV,LVA,
Kārsava,Karsava,56.7874,27.6732,Latvia,LV,LVA,
Varėna,Varena,54.2155,24.5754,Lithuania,LT,LTU,
Jaunpiebalga,Jaunpiebalga,57.1775,26.0284,Latvia,LV,LVA,
Belčišta,Belcista,41.3028,20.8303,Macedonia,MK,MKD,
Tigoa,Tigoa,-11.5531,160.0647,Solomon Islands,SB,SLB,
Naama,Naama,33.2667,-0.3167,Algeria,DZ,DZA,
Lupane,Lupane,-18.9315,27.807,Zimbabwe,ZW,ZWE,
Riebiņi,Riebini,56.3403,26.7999,Latvia,LV,LVA,
Pārūn,Parun,35.4206,70.9226,Afghanistan,AF,AFG,
Jaunjelgava,Jaunjelgava,56.6132,25.0832,Latvia,LV,LVA,
Dagda,Dagda,56.0961,27.5328,Latvia,LV,LVA,
Viļaka,Vilaka,57.1843,27.6719,Latvia,LV,LVA,
Aloja,Aloja,57.7672,24.8774,Latvia,LV,LVA,
Sjenica,Sjenica,43.2735,20.0004,Serbia,RS,SRB,
Vaiņode,Vainode,56.4185,21.8541,Latvia,LV,LVA,
Staro Nagoričane,Staro Nagoricane,42.1981,21.8286,Macedonia,MK,MKD,
Ērgļi,Ergli,56.8988,25.6429,Latvia,LV,LVA,
Mazsalaca,Mazsalaca,57.8619,25.0547,Latvia,LV,LVA,
Stalbe,Stalbe,57.3708,25.0324,Latvia,LV,LVA,
Kolašin,Kolasin,42.8242,19.5225,Montenegro,ME,MNE,
Baki,Baki,9.8921,43.3853,Somalia,SO,SOM,
Fish Town,Fish Town,5.1974,-7.8758,Liberia,LR,LBR,
Massenya,Massenya,11.4039,16.1705,Chad,TD,TCD,
Bopolu,Bopolu,7.0667,-10.4875,Liberia,LR,LBR,
Vecpiebalga,Vecpiebalga,57.0618,25.8179,Latvia,LV,LVA,
Anouvông,Anouvong,18.8989,103.0919,Laos,LA,LAO,
Loango,Loango,-4.6519,11.8125,Congo (Brazzaville),CG,COG,
Alsunga,Alsunga,56.9801,21.564,Latvia,LV,LVA,
Drabeši,Drabesi,57.2433,25.2803,Latvia,LV,LVA,
Laascaanood,Laascaanood,8.4774,47.3597,Somalia,SO,SOM,
Vecvārkava,Vecvarkava,56.1984,26.5081,Latvia,LV,LVA,
Lubāna,Lubana,56.9043,26.7161,Latvia,LV,LVA,
Naukšēni,Naukseni,57.8842,25.458,Latvia,LV,LVA,
Lochgilphead,Lochgilphead,56.0333,-5.4167,United Kingdom,GB,GBR,
Fámjin,Famjin,61.5248,-6.8794,Faroe Islands,FO,FRO,
Ape,Ape,57.5394,26.694,Latvia,LV,LVA,
Húsavík,Husavik,61.8099,-6.6813,Faroe Islands,FO,FRO,
Baltinava,Baltinava,56.9439,27.644,Latvia,LV,LVA,
Žabljak,Zabljak,43.1547,19.1219,Montenegro,ME,MNE,
Makedonski Brod,Makedonski Brod,41.5136,21.2153,Macedonia,MK,MKD,
Dundaga,Dundaga,57.505,22.3504,Latvia,LV,LVA,
Viesīte,Viesite,56.3465,25.5581,Latvia,LV,LVA,
Georgetown,Georgetown,-7.9286,-14.4119,"Saint Helena, Ascension, And Tristan Da Cunha",SH,SHN,
Altay,Altay,46.3722,96.2583,Mongolia,MN,MNG,
Nereta,Nereta,56.2044,25.3077,Latvia,LV,LVA,
Cibla,Cibla,56.5498,27.8837,Latvia,LV,LVA,
Am Djarass,Am Djarass,16.0659,22.8431,Chad,TD,TCD,
Pāvilosta,Pavilosta,56.8898,21.1817,Latvia,LV,LVA,
Lhuentse,Lhuentse,27.6679,91.1839,Bhutan,BT,BTN,
Jakar,Jakar,27.5492,90.7525,Bhutan,BT,BTN,
Nova Varoš,Nova Varos,43.46,19.8117,Serbia,RS,SRB,
Ceerigaabo,Ceerigaabo,10.6162,47.3679,Somalia,SO,SOM,
Skálavík,Skalavik,61.8314,-6.6623,Faroe Islands,FO,FRO,
Rugāji,Rugaji,57.0033,27.1337,Latvia,LV,LVA,
Kunoy,Kunoy,62.2917,-6.6702,Faroe Islands,FO,FRO,
Daga,Daga,27.0753,89.8769,Bhutan,BT,BTN,
Bela Palanka,Bela Palanka,43.2196,22.314,Serbia,RS,SRB,
Novaci,Novaci,41.042,21.4587,Macedonia,MK,MKD,
Rucava,Rucava,56.164,21.1627,Latvia,LV,LVA,
Kirkja,Kirkja,62.3263,-6.3238,Faroe Islands,FO,FRO,
Sowa Town,Sowa Town,-20.5636,26.2244,Botswana,BW,BWA,
Zgornje Jezersko,Zgornje Jezersko,46.3833,14.4667,Slovenia,SI,SVN,
Šavnik,Savnik,42.9564,19.0967,Montenegro,ME,MNE,
Kidal,Kidal,18.4411,1.4078,Mali,ML,MLI,
Crna Trava,Crna Trava,42.8071,22.3247,Serbia,RS,SRB,
Skúvoy,Skuvoy,61.771,-6.805,Faroe Islands,FO,FRO,
Plužine,Pluzine,43.1528,18.8394,Montenegro,ME,MNE,
Choyr,Choyr,46.3611,108.3611,Mongolia,MN,MNG,
Edinburgh of the Seven Seas,Edinburgh of the Seven Seas,-37.0675,-12.3105,"Saint Helena, Ascension, And Tristan Da Cunha",SH,SHN,
Awbārī,Awbari,26.5903,12.7751,Libya,LY,LBY,
Gasa,Gasa,27.9067,89.7304,Bhutan,BT,BTN,
Idrī,Idri,27.4471,13.0517,Libya,LY,LBY,
Jwaneng,Jwaneng,-24.6017,24.7281,Botswana,BW,BWA,
Mahdia,Mahdia,5.2667,-59.15,Guyana,GY,GUY,
Haymā’,Hayma',19.9333,56.3167,Oman,OM,OMN,
Unión Chocó,Union Choco,8.0989,-77.6085,Panama,PA,PAN,
Bardaï,Bardai,21.3549,17.0012,Chad,TD,TCD,
Al Kufrah,Al Kufrah,24.1667,23.2696,Libya,LY,LBY,
Star Dojran,Star Dojran,41.1865,22.7203,Macedonia,MK,MKD,
Wé,We,-20.9,167.2667,New Caledonia,NC,NCL,
Bujanovac,Bujanovac,42.4606,21.7666,Serbia,RS,SRB,
Preševo,Presevo,42.3071,21.65,Serbia,RS,SRB,
Albina,Albina,5.5,-54.05,Suriname,SR,SUR,
Kitamilo,Kitamilo,0.2222,33.2061,Uganda,UG,UGA,
São Filipe,Sao Filipe,14.9,-24.5167,Cabo Verde,CV,CPV,
Torquay,Torquay,50.45,-3.5,United Kingdom,GB,GBR,
Isnā,Isna,25.2904,32.5499,Egypt,EG,EGY,100000.0
Qamdo,Qamdo,31.1667,97.2333,China,CN,CHN,100000.0
Arlit,Arlit,18.82,7.33,Niger,NE,NER,100000.0
Meridian,Meridian,43.6112,-116.3968,United States,US,USA,99926.0
San Angelo,San Angelo,31.4426,-100.4501,United States,US,USA,99890.0
Tsuruoka,Tsuruoka,38.7004,139.8302,Japan,JP,JPN,99820.0
Urgut,Urgut,39.4007,67.2607,Uzbekistan,UZ,UZB,99675.0
Wichita Falls,Wichita Falls,33.9072,-98.529,United States,US,USA,99617.0
Zelënodol’sk,Zelenodol'sk,55.8406,48.655,Russia,RU,RUS,99600.0
Novoshakhtinsk,Novoshakhtinsk,47.77,39.92,Russia,RU,RUS,99478.0
Longmont,Longmont,40.169,-105.0996,United States,US,USA,99398.0
Thunder Bay,Thunder Bay,48.4462,-89.275,Canada,CA,CAN,99334.0
Bam,Bam,29.1077,58.362,Iran,IR,IRN,99268.0
Beichengqu,Beichengqu,40.4547,113.1443,China,CN,CHN,99174.0
Kwekwe,Kwekwe,-18.9296,29.8,Zimbabwe,ZW,ZWE,99149.0
Tuapse,Tuapse,44.1148,39.0644,Russia,RU,RUS,99145.0
Talara,Talara,-4.58,-81.28,Peru,PE,PER,99074.0
Kontagora,Kontagora,10.4004,5.4699,Nigeria,NG,NGA,98754.0
Manteca,Manteca,37.7934,-121.2266,United States,US,USA,98736.0
Votkinsk,Votkinsk,57.0304,53.99,Russia,RU,RUS,98633.0
Serov,Serov,59.615,60.585,Russia,RU,RUS,98438.0
Boca Raton,Boca Raton,26.3749,-80.1077,United States,US,USA,98150.0
Balashov,Balashov,51.5535,43.1631,Russia,RU,RUS,98107.0
Iseyin,Iseyin,7.97,3.59,Nigeria,NG,NGA,98071.0
Flensburg,Flensburg,54.7837,9.4333,Germany,DE,DEU,97930.0
Zheleznogorsk,Zheleznogorsk,52.3548,35.4044,Russia,RU,RUS,97900.0
Spokane Valley,Spokane Valley,47.6625,-117.2346,United States,US,USA,97847.0
Idaho Falls,Idaho Falls,43.4872,-112.0363,United States,US,USA,97548.0
Beaverton,Beaverton,45.4779,-122.8168,United States,US,USA,97514.0
Bafra,Bafra,41.5682,35.9069,Turkey,TR,TUR,97452.0
Dhahran,Dhahran,26.2914,50.1583,Saudi Arabia,SA,SAU,97446.0
San Carlos del Zulia,San Carlos del Zulia,9.0104,-71.92,Venezuela,VE,VEN,97288.0
Prescott Valley,Prescott Valley,34.5982,-112.3178,United States,US,USA,97066.0
Shangzhi,Shangzhi,45.2204,127.97,China,CN,CHN,96980.0
Greece,Greece,43.2461,-77.6989,United States,US,USA,96842.0
Federal Way,Federal Way,47.309,-122.3359,United States,US,USA,96690.0
Kelo,Kelo,9.3171,15.8,Chad,TD,TCD,96224.0
San Marcos,San Marcos,33.135,-117.1743,United States,US,USA,96198.0
Rio Rancho,Rio Rancho,35.2872,-106.6981,United States,US,USA,96159.0
Sandy,Sandy,40.5706,-111.851,United States,US,USA,96145.0
Tracy,Tracy,37.726,-121.444,United States,US,USA,95982.0
Sungai Penuh,Sungai Penuh,-2.0631,101.3964,Indonesia,ID,IDN,95913.0
Bolzano,Bolzano,46.5004,11.36,Italy,IT,ITA,95895.0
Brockton,Brockton,42.0821,-71.0242,United States,US,USA,95672.0
